path,relative_path,station,year,camera,timestamp,folder_label,filename_label,visual_label,visual_confidence,score_1x,score_10x,reference_1x,reference_10x,scale_to_1x,scale_to_10x,inliers_1x,inliers_10x,status,reason
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_25-10_51-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_03_25-10_51-K1-10X.jpeg,02.03,2015,K1,2015-03-25 10:51:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_03_25-10_52-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_26-10_26-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_26-10_26-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_03_26-10_26-K1-10X.jpeg,02.03,2015,K1,2015-03-26 10:26:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_03_26-10_26-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_27-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_27-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_03_27-10_00-K1-10X.jpeg,02.03,2015,K1,2015-03-27 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_03_27-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_28-09_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_28-09_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_03_28-09_00-K1-10X.jpeg,02.03,2015,K1,2015-03-28 09:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_03_28-09_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_27-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_29-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_03_29-10_00-K1-10X.jpeg,02.03,2015,K1,2015-03-29 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_03_29-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_30-08_30-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_30-08_30-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_03_30-08_30-K1-10X.jpeg,02.03,2015,K1,2015-03-30 08:30:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_03_30-08_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_03_29-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_01-12_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_01-12_00-K1-10X.jpeg,02.03,2015,K1,2015-04-01 12:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_01-12_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_02-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_02-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_02-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-02 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_02-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_01-12_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_04-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_04-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-04 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_04-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_05-09_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_05-09_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_05-09_00-K1-10X.jpeg,02.03,2015,K1,2015-04-05 09:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_05-09_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_04-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_06-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_06-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-06 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_06-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_07-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_07-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_07-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-07 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_07-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_06-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_08-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_08-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-08 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_08-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_07-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_09-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_09-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-09 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_09-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_08-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_10-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_10-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-10 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_10-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_09-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_12-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_12-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-12 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_12-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_13-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_13-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_13-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-13 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_13-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_12-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_16-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_16-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-16 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_16-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_17-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_17-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_17-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-17 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_17-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_16-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_18-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_18-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-18 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_18-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_17-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_22-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_22-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-22 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_22-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_24-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_24-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_24-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-24 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_24-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_25-11_32-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_25-11_32-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_25-11_32-K1-10X.jpeg,02.03,2015,K1,2015-04-25 11:32:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_25-11_32-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_26-11_30-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_26-11_30-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_26-11_30-K1-10X.jpeg,02.03,2015,K1,2015-04-26 11:30:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_26-11_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_27-11_07-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_27-11_07-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_27-11_07-K1-10X.jpeg,02.03,2015,K1,2015-04-27 11:07:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_27-11_07-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_28-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_28-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_28-10_00-K1-10X.jpeg,02.03,2015,K1,2015-04-28 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_28-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_27-11_07-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_29-10_12-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_29-10_12-K1-10X.jpeg,02.03,2015,K1,2015-04-29 10:12:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_29-10_13-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_30-08_30-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_30-08_30-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_04_30-08_30-K1-10X.jpeg,02.03,2015,K1,2015-04-30 08:30:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_04_30-08_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_29-10_12-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_02-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_02-10_00-K1-10X.jpeg,02.03,2015,K1,2015-05-02 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_02-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_04_30-08_30-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_05-10_55-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_05-10_55-K1-10X.jpeg,02.03,2015,K1,2015-05-05 10:55:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_05-10_55-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_06-10_00-K1-10X.jpeg,nan,1.006606269998977,0,6,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_06-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_06-10_00-K1-10X.jpeg,02.03,2015,K1,2015-05-06 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_06-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_05-10_55-K1-10X.jpeg,nan,0.14854408515865722,0,6,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_09-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_09-10_00-K1-10X.jpeg,02.03,2015,K1,2015-05-09 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_09-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_11-10_00-K1-10X.jpeg,nan,0.16433240366776153,0,7,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_11-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_11-10_00-K1-10X.jpeg,02.03,2015,K1,2015-05-11 10:00:00,10X,10X,10X,1.0,0.0,0.166271,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_11-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_12-10_21-K1-10X.jpeg,nan,1.0060935286233292,0,12,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_12-10_21-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_12-10_21-K1-10X.jpeg,02.03,2015,K1,2015-05-12 10:21:00,10X,10X,10X,1.0,0.0,0.51295,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_12-10_21-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_13-10_00-K1-10X.jpeg,nan,1.0003904667509274,0,23,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_13-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_13-10_00-K1-10X.jpeg,02.03,2015,K1,2015-05-13 10:00:00,10X,10X,10X,1.0,0.0,0.505724,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_13-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_12-10_21-K1-10X.jpeg,nan,1.0002659587658225,0,22,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_15-08_30-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_15-08_30-K1-10X.jpeg,02.03,2015,K1,2015-05-15 08:30:00,10X,10X,10X,1.0,0.0,0.25513,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_15-08_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_16-10_00-K1-10X.jpeg,nan,0.9886427227030484,0,14,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_16-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_16-10_00-K1-10X.jpeg,02.03,2015,K1,2015-05-16 10:00:00,10X,10X,10X,1.0,0.0,0.832988,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_16-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_17-08_30-K1-10X.jpeg,nan,0.999526457473682,0,47,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_17-08_30-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_17-08_30-K1-10X.jpeg,02.03,2015,K1,2015-05-17 08:30:00,10X,10X,10X,1.0,0.0,0.779553,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_17-08_29-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_16-10_00-K1-10X.jpeg,nan,0.9982501666196169,0,45,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_20-08_30-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_20-08_30-K1-10X.jpeg,02.03,2015,K1,2015-05-20 08:30:00,10X,10X,10X,1.0,0.0,0.835449,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_20-08_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_21-09_00-K1-10X.jpeg,nan,1.0043594470000174,0,136,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_21-09_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_21-09_00-K1-10X.jpeg,02.03,2015,K1,2015-05-21 09:00:00,10X,10X,10X,1.0,0.0,0.832007,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_21-09_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_20-08_30-K1-10X.jpeg,0.12394198192791529,0.9932260049216448,7,133,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_22-10_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_22-10_00-K1-10X.jpeg,02.03,2015,K1,2015-05-22 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_22-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_23-10_28-K1-10X.jpeg,nan,0.9501026346118793,0,6,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_23-10_28-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_23-10_28-K1-10X.jpeg,02.03,2015,K1,2015-05-23 10:28:00,10X,10X,,0.0,0.001051,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_23-10_28-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_22-10_00-K1-10X.jpeg,0.10611990444234064,31.606374463507706,9,5,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_26-09_00-K1-10X.jpeg,02.03\2015\K1\10X\02_03-2015_05_26-09_00-K1-10X.jpeg,02.03,2015,K1,2015-05-26 09:00:00,10X,10X,10X,1.0,0.0,0.744474,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_05_26-09_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_05_27-10_00-K1-10X.jpeg,0.10465063052817168,1.0022713852368315,7,43,CONSISTENT,"folder, filename, and visual evidence agree"
