Folder,Filename,FullPath,IssueType,Details,Width,Height,MeanBrightness,StdDev,LaplacianVar
06.02\2015\K2\1X,06_02-2015_02_22-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_02_22-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_02_23-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_02_23-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_02_26-09_59-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_02_26-09_59-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_02_27-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_02_27-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_01-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_01-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_03-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_03-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_05-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_05-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_06-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_06-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_07-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_07-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_08-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_08-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_09-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_09-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_10-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_10-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_11-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_11-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_12-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_12-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_13-11_17-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_13-11_17-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_14-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_14-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_16-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_16-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_19-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_19-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_20-11_31-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_20-11_31-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_22-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_22-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_23-12_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_23-12_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_24-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_24-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_25-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_25-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_27-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_27-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_28-09_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_28-09_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_30-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_30-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_03_31-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_03_31-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_02-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_02-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_03-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_03-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_04-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_04-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_06-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_06-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_07-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_07-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_08-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_08-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_09-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_09-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_10-10_36-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_10-10_36-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_17-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_17-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_18-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_18-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_22-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_22-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_23-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_23-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_24-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_24-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_26-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_26-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_27-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_27-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_28-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_28-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_04_30-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_04_30-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_01-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_01-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_04-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_04-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_05-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_05-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_07-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_07-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_08-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_08-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_10-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_10-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_11-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_11-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_12-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_12-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_14-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_14-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_16-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_16-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_17-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_17-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_18-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_18-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_19-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_19-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_21-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_21-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_22-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_22-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_23-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_23-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_24-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_24-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_25-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_25-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_27-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_27-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_28-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_28-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_30-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_30-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_05_31-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_05_31-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_06_02-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_06_02-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_06_03-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_06_03-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_06_04-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_06_04-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_06_07-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_06_07-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_06_09-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_06_09-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_06_10-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_06_10-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_06_11-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_06_11-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_06_12-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_06_12-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_06_13-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_06_13-10_00-K2-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2015\K2\1X,06_02-2015_12_19-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_12_19-10_00-K2-1X.jpeg,BLURRED,Very blurry (Laplacian variance: 25.88),1920,1080,128.32,25.17,25.88
06.02\2015\K2\1X,06_02-2015_12_20-09_21-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_12_20-09_21-K2-1X.jpeg,BLURRED,Very blurry (Laplacian variance: 8.07),1920,1080,117.69,25.37,8.07
06.02\2015\K2\1X,06_02-2015_12_22-08_59-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_12_22-08_59-K2-1X.jpeg,BLURRED,Very blurry (Laplacian variance: 8.34),1920,1080,125.34,5.83,8.34
06.02\2015\K2\1X,06_02-2015_12_24-09_07-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_12_24-09_07-K2-1X.jpeg,BLURRED,Very blurry (Laplacian variance: 7.98),1920,1080,125.52,29.35,7.98
06.02\2015\K2\1X,06_02-2015_12_25-08_36-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2015\K2\1X\06_02-2015_12_25-08_36-K2-1X.jpeg,BLURRED,Very blurry (Laplacian variance: 8.22),1920,1080,130.20,17.31,8.22
06.02\2016\K1\10X,06_02-2016_01_19-10_00-K1-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_01_19-10_00-K1-10X.jpeg,BLURRED,Very blurry (Laplacian variance: 30.66),1920,1080,125.89,10.95,30.66
06.02\2016\K1\10X,06_02-2016_01_26-10_00-K1-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_01_26-10_00-K1-10X.jpeg,BLURRED,Very blurry (Laplacian variance: 12.32),1920,1080,126.85,6.67,12.32
06.02\2016\K1\10X,06_02-2016_01_28-10_00-K1-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_01_28-10_00-K1-10X.jpeg,LOW_CONTRAST,Extremely low contrast (std: 4.52),1920,1080,134.86,4.52,0.00
06.02\2016\K1\10X,06_02-2016_01_30-10_00-K1-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_01_30-10_00-K1-10X.jpeg,BLURRED,Very blurry (Laplacian variance: 8.62),1920,1080,130.30,5.43,8.62
06.02\2016\K1\10X,06_02-2016_01_31-10_00-K1-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_01_31-10_00-K1-10X.jpeg,BLURRED,Very blurry (Laplacian variance: 35.09),1920,1080,136.35,6.03,35.09
06.02\2016\K1\10X,06_02-2016_08_25-10_00-K1-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_25-10_00-K1-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2016\K1\1X,06_02-2016_01_26-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_01_26-10_00-K1-1X.jpeg,LOW_CONTRAST,Extremely low contrast (std: 3.75),1920,1080,143.44,3.75,0.00
06.02\2016\K1\1X,06_02-2016_01_28-10_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_01_28-10_30-K1-1X.jpeg,LOW_CONTRAST,Extremely low contrast (std: 2.29),1920,1080,131.22,2.29,0.00
06.02\2016\K1\1X,06_02-2016_01_29-10_38-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_01_29-10_38-K1-1X.jpeg,LOW_CONTRAST,Extremely low contrast (std: 4.12),1920,1080,167.62,4.12,0.00
06.02\2016\K1\1X,06_02-2016_01_30-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_01_30-10_00-K1-1X.jpeg,LOW_CONTRAST,Extremely low contrast (std: 4.44),1920,1080,125.98,4.44,0.00
06.02\2016\K1\1X,06_02-2016_01_31-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_01_31-10_00-K1-1X.jpeg,BLURRED,Very blurry (Laplacian variance: 31.79),1920,1080,135.43,5.98,31.79
06.02\2016\K1\1X,06_02-2016_08_25-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_25-10_00-K1-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
06.02\2016\K2\10X,06_02-2016_01_05-09_11-K2-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K2\10X\06_02-2016_01_05-09_11-K2-10X.jpeg,BLURRED,Very blurry (Laplacian variance: 32.71),1920,1080,122.67,13.02,32.71
